id,model_name,type,color,price,price_range,brand,version,name,engine_capacity,engine_type,transmission_type,features,image_url,source_url,source_pid,source_SkuId,source_name,status,create_at,source_id
1,,XE TAY GA,N/A,"42,000,000₫",N/A,NHẬP KHẨU,,HONDA VARIO 125,,,,,https://product.hstatic.net/200000281285/product/advance-matte-blue_862b91c4a3844e4bbd868cb13f1348fe_master.png,https://hoangcau.com/products/honda-vario-125,,N/A,hoangcau.com,active,2024-12-05 13:03:14.334407,N/A
2,,XE CÔN TAY,N/A,"47,000,000₫",N/A,NHẬP KHẨU,,YAMAHA MX - KING,,,,,https://product.hstatic.net/200000281285/product/cam_den_7a7df6c2bbf84b3ea2866903e05f9cb4_master.png,https://hoangcau.com/products/yamaha-mx-king,,N/A,hoangcau.com,active,2024-12-05 13:03:14.334407,N/A
3,,XE CÔN TAY,N/A,"57,000,000₫",N/A,YAMAHA,,YZF-R15,,,,,https://product.hstatic.net/200000281285/product/gp_3aed76f3fdf644ca803fa89611380c94_master.png,https://hoangcau.com/products/yzf-r15,,N/A,hoangcau.com,active,2024-12-05 13:03:14.334407,N/A
4,,XE CÔN TAY,Đỏ Đen,"35,000,000₫",N/A,HONDA,,WINNER X,,,,,https://product.hstatic.net/200000281285/product/1_c3a878f3c1ee4882a7e9714daafca901_master.png,https://hoangcau.com/products/winner-x,,N/A,hoangcau.com,active,2024-12-05 13:03:14.334407,N/A
5,,XE SỐ,Đỏ Đen,"22,200,000₫",N/A,HONDA,,WAVE RSX,,,,,https://product.hstatic.net/200000281285/product/waversx-xanh-thethao_93558efa0f1145378989b0b6b18c37b1_master.jpg,https://hoangcau.com/products/wave-rsx,,N/A,hoangcau.com,active,2024-12-05 13:03:14.334407,N/A
6,,XE SỐ,Đỏ Đen,"19,500,000₫",N/A,HONDA,,WAVE BLADE,,,,,https://product.hstatic.net/200000281285/product/blade-denxanh-tieuchuan_dbd81484bfc84b95be2726b138f895ce_master.jpg,https://hoangcau.com/products/wave-blade,,N/A,hoangcau.com,active,2024-12-05 13:03:14.334407,N/A
7,,XE SỐ,N/A,"19,300,000₫",N/A,HONDA,,WAVE ALPHA,,,,,https://product.hstatic.net/200000281285/product/wavealpha-xamden-codien_ed46483cfd0f4beb9a3e28c4de126b43_master.jpg,https://hoangcau.com/products/wave-alpha,,N/A,hoangcau.com,active,2024-12-05 13:03:14.334407,N/A
8,,XE TAY GA,Đỏ,"60,500,000₫",N/A,HONDA,,SH MODE,,,,,https://product.hstatic.net/200000281285/product/shmode125i-bac-dacbiet_e26ef64ce01c407b85f28ed774f43c6a_master.jpg,https://hoangcau.com/products/sh-mode,,N/A,hoangcau.com,active,2024-12-05 13:03:14.334407,N/A
9,,XE TAY GA,Đỏ Đen,"77,500,000₫",N/A,HONDA,,SH 125,,,,,https://product.hstatic.net/200000281285/product/sh125i-trang_2326c5812d0b48c99f57de2ca41ed0c8_master.jpg,https://hoangcau.com/products/sh-125,,N/A,hoangcau.com,active,2024-12-05 13:03:14.334407,N/A
10,,XE CÔN TAY,N/A,"127,000,000₫",N/A,YAMAHA,,MT - 03,,,,,https://product.hstatic.net/200000281285/product/mt-03-black-004_82521ac2280b401aa33ddf8cf419ca94_master.png,https://hoangcau.com/products/mt-03,,N/A,hoangcau.com,active,2024-12-05 13:03:14.334407,N/A
